
Cell Distance to Image Border XYZ Img=1
 ==================== 
Cell Distance to Image Border XYZ,Unit,Category,Image,Time,Default Labels,ID,
10.5858,um,Cell,Image 1,1,TVC,0,
11.4327,um,Cell,Image 1,1,TVC,1,
14.3967,um,Cell,Image 1,1,TVC,2,
19.0544,um,Cell,Image 1,1,TVC,3,
19.9013,um,Cell,Image 1,1,ATM,4,
11.0092,um,Cell,Image 1,1,ATM,5,
