
Cell Ellipticity (oblate)
 ==================== 
Cell Ellipticity (oblate),Unit,Category,Time,Default Labels,ID,
0.365341,,Cell,1,TVC,0,
0.427146,,Cell,1,TVC,1,
0.406029,,Cell,1,TVC,2,
0.423856,,Cell,1,TVC,3,
0.22094,,Cell,1,ATM,4,
0.259793,,Cell,1,ATM,5,
