
Cell Ellipsoid Axis Length A
 ==================== 
Cell Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
5.52284,um,Cell,1,TVC,0,
6.85938,um,Cell,1,TVC,1,
5.46306,um,Cell,1,TVC,2,
7.45621,um,Cell,1,TVC,3,
8.28649,um,Cell,1,ATM,4,
9.04195,um,Cell,1,ATM,5,
