
Cell Center of Homogeneous Mass
 ==================== 
Cell Center of Homogeneous Mass X,Cell Center of Homogeneous Mass Y,Cell Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
43749.3,57505.2,52.4286,um,Cell,Cell Center of Homogeneous Mass,1,ATM,13,
43770.3,57549.8,55.759,um,Cell,Cell Center of Homogeneous Mass,1,ATM,14,
43688.1,57485,31.9411,um,Cell,Cell Center of Homogeneous Mass,1,TVC,5,
43700.9,57479.8,31.1606,um,Cell,Cell Center of Homogeneous Mass,1,TVC,7,
43699.8,57492.2,31.9717,um,Cell,Cell Center of Homogeneous Mass,1,TVC,8,
43713.6,57481.8,32.9608,um,Cell,Cell Center of Homogeneous Mass,1,TVC,11,
