
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
21.0742,41.8906,26.6762,um,Surface,BoundingBoxAA Length,1,ATM,5,
37.3008,36.1836,30.9105,um,Surface,BoundingBoxAA Length,1,TVCgroup,0,
