
Cell Area
 ==================== 
Cell Area,Unit,Category,Time,Default Labels,ID,
911.778,um^2,Cell,1,TVC,3,
772.868,um^2,Cell,1,TVC,5,
997.961,um^2,Cell,1,TVC,6,
1070.08,um^2,Cell,1,TVC,7,
1987.75,um^2,Cell,1,TVC,8,
1926.22,um^2,Cell,1,TVC,9,
