
Ellipsoid Axis Length B
 ==================== 
Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
14.3795,um,Surface,1,TVCgroup,0,
9.79743,um,Surface,1,ATMgroup,4,
