
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
65.5117,61.5781,25.0108,um,Surface,BoundingBoxAA Length,1,ATMgroup,0,
39.1328,37.1641,17.3804,um,Surface,BoundingBoxAA Length,1,TVCgroup,2,
