
Cell Area
 ==================== 
Cell Area,Unit,Category,Time,Default Labels,ID,
1918.94,um^2,Cell,1,TVC,1,
1685.85,um^2,Cell,1,TVC,2,
571.63,um^2,Cell,1,TVC,3,
698.754,um^2,Cell,1,TVC,8,
1956.21,um^2,Cell,1,ATM,11,
2409.75,um^2,Cell,1,ATM,12,
