
Cell Distance to Image Border XYZ Img=1
 ==================== 
Cell Distance to Image Border XYZ,Unit,Category,Image,Time,Default Labels,ID,
0.847816,um,Cell,Image 1,1,ATM,0,
0,um,Cell,Image 1,1,ATM,1,
6.35863,um,Cell,Image 1,1,TVC,2,
1.27173,um,Cell,Image 1,1,TVC,3,
2.11954,um,Cell,Image 1,1,TVC,4,
2.54346,um,Cell,Image 1,1,TVC,5,
