
Nucleus Ellipsoid Axis Length B
 ==================== 
Nucleus Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,CellID,ID,
5.92831,um,Nucleus,1,ATM,0,100000000,
5.78581,um,Nucleus,1,ATM,1,100000001,
3.39336,um,Nucleus,1,TVC,2,100000002,
3.90181,um,Nucleus,1,TVC,3,100000003,
3.61947,um,Nucleus,1,TVC,4,100000004,
2.68409,um,Nucleus,1,TVC,5,100000005,
