
Nucleus Ellipsoid Axis Length A
 ==================== 
Nucleus Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,CellID,ID,
3.40595,um,Nucleus,1,ATM,0,100000000,
3.22532,um,Nucleus,1,ATM,1,100000001,
1.68572,um,Nucleus,1,TVC,2,100000002,
1.72028,um,Nucleus,1,TVC,3,100000003,
2.22919,um,Nucleus,1,TVC,4,100000004,
1.87157,um,Nucleus,1,TVC,5,100000005,
