
Cell Ellipsoid Axis Length B
 ==================== 
Cell Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
6.70387,um,Cell,1,TVC,0,
6.30099,um,Cell,1,TVC,1,
8.5557,um,Cell,1,TVC,2,
10.3791,um,Cell,1,TVC,3,
12.7016,um,Cell,1,ATM,4,
14.258,um,Cell,1,ATM,5,
