
Nucleus Relative To Cell Distance from Origin
 ==================== 
Nucleus Relative To Cell Distance from Origin,Unit,Category,Collection,Time,Default Labels,CellID,ID,
1.84925,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,0,100000000,
0.777078,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,1,100000001,
1.21801,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,2,100000002,
2.31168,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,3,100000003,
2.52252,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,4,100000004,
2.86462,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,5,100000005,
2.58093,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,6,100000006,
3.25461,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,7,100000007,
