
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
40184.8,86476.3,60.6585,um,Surface,2,Center of Image Mass,Image 1,1,ATM,1,
40223.8,86428.8,50.8841,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,0,
