
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
7.18984,um,Surface,1,TVCgroup,0,
6.12008,um,Surface,1,ATMgroup,2,
