
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
0.128047,0.152552,-0.979965,um,Surface,Ellipsoid Axis B,1,ATMgroup,0,
0.98027,-0.196736,-0.0191093,um,Surface,Ellipsoid Axis B,1,TVCgroup,1,
