
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
0.350057,-0.931454,-0.09926,um,Surface,Ellipsoid Axis C,1,ATMgroup,0,
-0.197049,-0.965038,-0.17284,um,Surface,Ellipsoid Axis C,1,TVCgroup,1,
