
Cell Ellipticity (oblate)
 ==================== 
Cell Ellipticity (oblate),Unit,Category,Time,Default Labels,ID,
0.265642,,Cell,1,TVC,0,
0.394661,,Cell,1,TVC,1,
0.248138,,Cell,1,TVC,2,
0.513821,,Cell,1,TVC,3,
0.434736,,Cell,1,TVC,6,
0.148463,,Cell,1,ATM,7,
0.310468,,Cell,1,TVC,9,
