
Cell Ellipsoid Axis B
 ==================== 
Cell Ellipsoid Axis B X,Cell Ellipsoid Axis B Y,Cell Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.721785,-0.400864,0.564211,um,Cell,Cell Ellipsoid Axis B,1,ATM,7,
0.810806,0.5476,0.206706,um,Cell,Cell Ellipsoid Axis B,1,TVC,0,
0.991932,0.00870068,-0.126474,um,Cell,Cell Ellipsoid Axis B,1,TVC,1,
-0.196926,-0.375522,-0.905651,um,Cell,Cell Ellipsoid Axis B,1,TVC,2,
0.343024,-0.938563,0.0378686,um,Cell,Cell Ellipsoid Axis B,1,TVC,3,
0.212233,-0.325562,-0.921394,um,Cell,Cell Ellipsoid Axis B,1,TVC,6,
0.630101,0.775315,0.0431326,um,Cell,Cell Ellipsoid Axis B,1,TVC,9,
