
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
7.08707,um,Surface,1,TVCgroup,0,
6.76725,um,Surface,1,ATMgroup,4,
