
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
21.2725,20.3591,93.3398,um,Surface,BoundingBoxOO Length,1,ATMgroup,4,
14.8477,28.3252,49.752,um,Surface,BoundingBoxOO Length,1,TVCgroup,0,
