
Cell Center of Homogeneous Mass
 ==================== 
Cell Center of Homogeneous Mass X,Cell Center of Homogeneous Mass Y,Cell Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
32650.2,96812.4,56.2595,um,Cell,Cell Center of Homogeneous Mass,1,ATM,0,
32620.6,96746.7,27.3095,um,Cell,Cell Center of Homogeneous Mass,1,TVC,1,
32613.7,96747.3,34.0675,um,Cell,Cell Center of Homogeneous Mass,1,TVC,2,
32626.3,96759.3,31.1022,um,Cell,Cell Center of Homogeneous Mass,1,TVC,3,
32618.3,96756.9,38.161,um,Cell,Cell Center of Homogeneous Mass,1,TVC,4,
32631.4,96764.9,39.5279,um,Cell,Cell Center of Homogeneous Mass,1,TVC,5,
