
Cell Ellipsoid Axis C
 ==================== 
Cell Ellipsoid Axis C X,Cell Ellipsoid Axis C Y,Cell Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
0.454169,-0.870379,0.190187,um,Cell,Cell Ellipsoid Axis C,1,ATM,5,
0.262602,-0.964775,0.0157825,um,Cell,Cell Ellipsoid Axis C,1,ATM,6,
0.935858,-0.338417,-0.0982049,um,Cell,Cell Ellipsoid Axis C,1,TVC,1,
0.918865,-0.267124,0.2904,um,Cell,Cell Ellipsoid Axis C,1,TVC,2,
0.945026,-0.211307,0.24955,um,Cell,Cell Ellipsoid Axis C,1,TVC,3,
0.589774,-0.442168,0.675762,um,Cell,Cell Ellipsoid Axis C,1,TVC,4,
