
Cell Center of Image Mass Ch=1 Img=1
 ==================== 
Cell Center of Image Mass X,Cell Center of Image Mass Y,Cell Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
38160.7,32317.2,16.5545,um,Cell,1,Cell Center of Image Mass,Image 1,1,ATM,5,
38181.8,32271.8,22.2192,um,Cell,1,Cell Center of Image Mass,Image 1,1,ATM,6,
38089.9,32337.6,-5.01406,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,1,
38104.9,32332.9,-2.33692,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,2,
38097.6,32329.5,4.97964,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,3,
38086.5,32334.9,6.15122,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,4,
