
Cell Ellipsoid Axis Length C
 ==================== 
Cell Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
12.436,um,Cell,1,TVC,1,
10.6886,um,Cell,1,TVC,2,
12.6352,um,Cell,1,TVC,3,
11.4219,um,Cell,1,TVC,4,
32.5752,um,Cell,1,ATM,5,
39.0547,um,Cell,1,ATM,6,
