
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
0.604884,0.362572,0.708983,um,Surface,Ellipsoid Axis B,1,ATMgroup,0,
0.801581,-0.487552,-0.346066,um,Surface,Ellipsoid Axis B,1,TVCgroup,1,
