
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.0758696,-0.163827,-0.983567,um,Surface,Ellipsoid Axis B,1,ATMgroup,4,
-0.965136,0.186522,-0.183634,um,Surface,Ellipsoid Axis B,1,TVCgroup,0,
