
Cell Distance to Image Border XY Img=1
 ==================== 
Cell Distance to Image Border XY,Unit,Category,Image,Time,Default Labels,ID,
42.0312,um,Cell,Image 1,1,TVC,0,
41.1797,um,Cell,Image 1,1,TVC,1,
35.2109,um,Cell,Image 1,1,TVC,2,
42.0312,um,Cell,Image 1,1,TVC,3,
32.0898,um,Cell,Image 1,1,ATM,4,
26.4141,um,Cell,Image 1,1,ATM,5,
