
Nucleus Sphericity
 ==================== 
Nucleus Sphericity,Unit,Category,Time,Default Labels,CellID,ID,
0.609238,,Nucleus,1,TVC,0,100000000,
0.590658,,Nucleus,1,TVC,1,100000001,
0.629896,,Nucleus,1,TVC,2,100000002,
0.622768,,Nucleus,1,TVC,3,100000003,
0.650394,,Nucleus,1,ATM,4,100000004,
0.655129,,Nucleus,1,ATM,5,100000005,
