
Cell Area
 ==================== 
Cell Area,Unit,Category,Time,Default Labels,ID,
1410.83,um^2,Cell,1,TVC,5,
1473.61,um^2,Cell,1,TVC,6,
1399.18,um^2,Cell,1,TVC,8,
829.608,um^2,Cell,1,TVC,9,
1843.71,um^2,Cell,1,TVC,10,
1832.88,um^2,Cell,1,TVC,11,
1324.95,um^2,Cell,1,TVC,12,
