
Cell Ellipticity (prolate)
 ==================== 
Cell Ellipticity (prolate),Unit,Category,Time,Default Labels,ID,
0.319858,,Cell,1,TVC,5,
0.260596,,Cell,1,TVC,6,
0.326121,,Cell,1,TVC,8,
0.292479,,Cell,1,TVC,9,
0.569669,,Cell,1,TVC,10,
0.548201,,Cell,1,TVC,11,
0.206836,,Cell,1,TVC,12,
