
Nucleus Ellipsoid Axis Length B
 ==================== 
Nucleus Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,CellID,ID,
3.0962,um,Nucleus,1,TVC,0,100000000,
2.52034,um,Nucleus,1,TVC,1,100000001,
3.95958,um,Nucleus,1,TVC,2,100000002,
3.97441,um,Nucleus,1,TVC,3,100000003,
5.17344,um,Nucleus,1,ATM,4,100000004,
5.74646,um,Nucleus,1,ATM,5,100000005,
