
Nucleus Generation
 ==================== 
Nucleus Generation,Unit,Category,Time,Default Labels,CellID,ID,
0,,Nucleus,1,TVC,2,100000000,
0,,Nucleus,1,TVC,3,100000001,
0,,Nucleus,1,TVC,4,100000002,
0,,Nucleus,1,TVC,7,100000005,
0,,Nucleus,1,TVC,10,100000008,
0,,Nucleus,1,TVC,11,100000009,
0,,Nucleus,1,ATM,0,100000010,
