
Cell Ellipticity (prolate)
 ==================== 
Cell Ellipticity (prolate),Unit,Category,Time,Default Labels,ID,
0.436,,Cell,1,TVC,0,
0.399524,,Cell,1,TVC,1,
0.341056,,Cell,1,TVC,2,
0.323522,,Cell,1,TVC,3,
0.758509,,Cell,1,ATM,4,
0.659885,,Cell,1,ATM,5,
