
Cell Ellipsoid Axis Length A
 ==================== 
Cell Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
5.14729,um,Cell,1,TVC,1,
5.81507,um,Cell,1,TVC,2,
4.45844,um,Cell,1,TVC,3,
3.78298,um,Cell,1,TVC,4,
5.67071,um,Cell,1,ATM,5,
5.15039,um,Cell,1,ATM,6,
