
Cell Cytoplasm Area
 ==================== 
Cell Cytoplasm Area,Unit,Category,Time,Default Labels,ID,
6856.87,um^2,Cell,1,ATM,4,
8327.41,um^2,Cell,1,ATM,5,
1919.44,um^2,Cell,1,TVC,6,
1385.76,um^2,Cell,1,TVC,7,
1750.25,um^2,Cell,1,TVC,8,
2689.61,um^2,Cell,1,TVC,10,
