
Cell Volume
 ==================== 
Cell Volume,Unit,Category,Time,Default Labels,ID,
6189.42,um^3,Cell,1,ATM,0,
2101.27,um^3,Cell,1,TVC,8,
813.904,um^3,Cell,1,TVC,9,
961.915,um^3,Cell,1,TVC,10,
3111.93,um^3,Cell,1,TVC,11,
1316.9,um^3,Cell,1,TVC,12,
3390.94,um^3,Cell,1,TVC,13,
