
Nucleus BoundingBoxOO Length
 ==================== 
Nucleus BoundingBoxOO Length A,Nucleus BoundingBoxOO Length B,Nucleus BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,CellID,ID,
7.10175,11.0125,13.3785,um,Nucleus,Nucleus BoundingBoxOO Length,1,ATM,1,100000001,
8.2009,11.7506,13.0167,um,Nucleus,Nucleus BoundingBoxOO Length,1,ATM,2,100000002,
4.91792,7.3012,8.79291,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,4,100000004,
4.97699,6.27826,9.59823,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,5,100000005,
4.9345,5.8958,7.19544,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,6,100000006,
4.71941,6.03224,7.37207,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,8,100000008,
