
Cell Ellipsoid Axis Length A
 ==================== 
Cell Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
8.05807,um,Cell,1,ATM,1,
7.37396,um,Cell,1,ATM,2,
6.87404,um,Cell,1,TVC,4,
7.09325,um,Cell,1,TVC,5,
5.65084,um,Cell,1,TVC,6,
5.22381,um,Cell,1,TVC,8,
