
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
9.60938,19.9014,47.541,um,Surface,BoundingBoxOO Length,1,ATM,0,
21.1875,27.9922,52.8516,um,Surface,BoundingBoxOO Length,1,TVCgroup,1,
