
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
39038.7,55804.5,-27.8599,um,Surface,Center of Homogeneous Mass,1,ATM,0,
39031.7,55772.1,-2.63519,um,Surface,Center of Homogeneous Mass,1,TVCgroup,1,
