
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
39038.8,55804.5,-27.8876,um,Surface,1,Center of Image Mass,Image 1,1,ATM,0,
39031.7,55772.3,-3.10976,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,1,
