
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
0.45447,-0.890353,-0.0269795,um,Surface,Ellipsoid Axis C,1,ATM,0,
-0.136787,-0.485684,0.863366,um,Surface,Ellipsoid Axis C,1,TVCgroup,1,
