
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
39039,55801.4,-27.4777,um,Surface,2,Center of Image Mass,Image 1,1,ATM,0,
39032.4,55772.3,-3.5352,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,1,
