
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
32986.1,54041.7,-45.9608,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,0,
32972.6,53979.3,-26.1879,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,3,
