
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
58.4957,um,Surface,1,ATMgroup,0,
18.3542,um,Surface,1,TVCgroup,1,
