
Cell Ellipticity (oblate)
 ==================== 
Cell Ellipticity (oblate),Unit,Category,Time,Default Labels,ID,
0.429263,,Cell,1,TVC,0,
0.275819,,Cell,1,TVC,1,
0.316915,,Cell,1,TVC,2,
0.509087,,Cell,1,TVC,4,
0.179045,,Cell,1,ATM,8,
0.206335,,Cell,1,ATM,10,
