
Cell Center of Homogeneous Mass
 ==================== 
Cell Center of Homogeneous Mass X,Cell Center of Homogeneous Mass Y,Cell Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
38922.9,99769.6,106.621,um,Cell,Cell Center of Homogeneous Mass,1,ATM,0,
38940,99845.3,93.0879,um,Cell,Cell Center of Homogeneous Mass,1,TVC,5,
38939,99836,104.344,um,Cell,Cell Center of Homogeneous Mass,1,TVC,6,
38938.9,99855.1,93.9604,um,Cell,Cell Center of Homogeneous Mass,1,TVC,7,
38938.1,99846.1,105.607,um,Cell,Cell Center of Homogeneous Mass,1,TVC,8,
38936.4,99856.7,105.505,um,Cell,Cell Center of Homogeneous Mass,1,TVC,9,
