
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
41543,43212.2,-23.5337,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,4,
41601.4,43262.7,-40.3749,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,0,
