
Cell Ellipticity (prolate)
 ==================== 
Cell Ellipticity (prolate),Unit,Category,Time,Default Labels,ID,
0.809684,,Cell,1,ATM,0,
0.614406,,Cell,1,TVC,1,
0.343931,,Cell,1,TVC,2,
0.40113,,Cell,1,TVC,3,
0.299607,,Cell,1,TVC,4,
0.20618,,Cell,1,TVC,5,
0.415064,,Cell,1,TVC,6,
