
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
34917.3,52190.9,61.2422,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,0,
34866.7,52137,37.0612,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,2,
