
Cell Area
 ==================== 
Cell Area,Unit,Category,Time,Default Labels,ID,
9450.39,um^2,Cell,1,ATM,2,
7532,um^2,Cell,1,ATM,3,
1926.52,um^2,Cell,1,TVC,4,
2559.44,um^2,Cell,1,TVC,5,
1240.64,um^2,Cell,1,TVC,6,
1774.18,um^2,Cell,1,TVC,7,
