
Cell Ellipticity (prolate)
 ==================== 
Cell Ellipticity (prolate),Unit,Category,Time,Default Labels,ID,
0.444683,,Cell,1,TVC,0,
0.428397,,Cell,1,TVC,2,
0.360038,,Cell,1,TVC,3,
0.341978,,Cell,1,TVC,6,
0.390767,,Cell,1,ATM,8,
0.400624,,Cell,1,ATM,9,
