
Cell Cytoplasm Volume
 ==================== 
Cell Cytoplasm Volume,Unit,Category,Time,Default Labels,ID,
3307.73,um^3,Cell,1,TVC,0,
1712.81,um^3,Cell,1,TVC,1,
1765.54,um^3,Cell,1,TVC,2,
3908.08,um^3,Cell,1,TVC,3,
3926.48,um^3,Cell,1,ATM,4,
3083.91,um^3,Cell,1,ATM,5,
2550.95,um^3,Cell,1,ATM,6,
