
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
36607,70667.6,82.5907,um,Surface,Center of Homogeneous Mass,1,ATMgroup,2,
36566.4,70727.5,62.211,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
