
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
35874.8,60550.3,38.9965,um,Surface,Center of Homogeneous Mass,1,ATMgroup,4,
35840.5,60612.2,20.6036,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
