
Nucleus Ellipsoid Axis Length A
 ==================== 
Nucleus Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,CellID,ID,
4.35458,um,Nucleus,1,ATM,0,100000000,
3.27816,um,Nucleus,1,ATM,1,100000001,
2.47058,um,Nucleus,1,TVC,2,100000002,
2.69235,um,Nucleus,1,TVC,3,100000003,
2.1489,um,Nucleus,1,TVC,4,100000004,
2.28098,um,Nucleus,1,TVC,5,100000005,
