
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
42906.1,95287.8,55.9421,um,Surface,Center of Homogeneous Mass,1,ATM,0,
42865.4,95251.1,27.926,um,Surface,Center of Homogeneous Mass,1,TVCgroup,1,
