
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
11.8633,19.6523,90.3555,um,Surface,BoundingBoxOO Length,1,ATMgroup,0,
11.9648,27.5624,35.0469,um,Surface,BoundingBoxOO Length,1,TVCgroup,1,
