
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
47.1175,um,Surface,1,ATMgroup,0,
17.2453,um,Surface,1,TVCgroup,1,
