
Cell BoundingBoxOO Length
 ==================== 
Cell BoundingBoxOO Length A,Cell BoundingBoxOO Length B,Cell BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
15.1897,20.0311,67.5512,um,Cell,Cell BoundingBoxOO Length,1,ATM,0,
10.8249,13.5672,19.3685,um,Cell,Cell BoundingBoxOO Length,1,TVC,4,
12.1536,14.6038,16.9604,um,Cell,Cell BoundingBoxOO Length,1,TVC,5,
12.2167,17.3308,17.1527,um,Cell,Cell BoundingBoxOO Length,1,TVC,6,
12.552,18.6359,24.1306,um,Cell,Cell BoundingBoxOO Length,1,TVC,7,
14.9288,19.2503,26.0738,um,Cell,Cell BoundingBoxOO Length,1,TVC,8,
15.0556,15.2729,25.3337,um,Cell,Cell BoundingBoxOO Length,1,TVC,9,
