
Cell Cytoplasm Area
 ==================== 
Cell Cytoplasm Area,Unit,Category,Time,Default Labels,ID,
2899.63,um^2,Cell,1,TVC,4,
2384.58,um^2,Cell,1,TVC,5,
3447.74,um^2,Cell,1,ATM,6,
3828.73,um^2,Cell,1,ATM,7,
