
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
55.0881,um,Surface,1,ATMgroup,0,
37.8686,um,Surface,1,TVCgroup,2,
